empresa;descrição;cidade;protocolo;created_at;Nome do Técnico;status_os;data_encerramento_prot;OLT;Regional;Motivo
FiberTech;Reparo de Fibra;Sumaré;20267604665;20/01/2026 05:16:58;João Silva;Aberto;21/01/2026 03:16:58;OLT-NOKIA-6;Sumaré;Reparo de Fibra
FiberTech;Suporte Wi-Fi;Hortolândia;20266814533;15/02/2026 05:21:00;Maria Oliveira;Em deslocamento;16/02/2026 09:21:00;OLT-ZTE-8;Hortolândia;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Sumaré;20264046862;08/01/2026 14:48:48;Ana Souza;Em deslocamento;09/01/2026 11:48:48;OLT-HUAWEI-9;Sumaré;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Campinas;20269829586;15/02/2026 08:20:15;João Silva;Em deslocamento;16/02/2026 00:20:15;OLT-HUAWEI-4;Campinas;Mudança de Endereço
Conecta+;Instalação Nova;Hortolândia;20264310767;21/01/2026 17:09:37;Ana Souza;Em deslocamento;22/01/2026 18:09:37;OLT-HUAWEI-4;Hortolândia;Instalação Nova
Conecta+;Instalação Nova;Hortolândia;20268469844;14/02/2026 18:33:12;Carlos Santos;Aberto;15/02/2026 07:33:12;OLT-HUAWEI-2;Hortolândia;Instalação Nova
Conecta+;Reparo de Fibra;Hortolândia;20267304755;02/01/2026 18:15:26;Maria Oliveira;Pendente;03/01/2026 05:15:26;OLT-ZTE-6;Hortolândia;Reparo de Fibra
Horizon Telecom;Troca de Tecnologia;Sumaré;20261725766;01/02/2026 00:46:35;João Silva;Pendente;01/02/2026 06:46:35;OLT-ZTE-10;Sumaré;Troca de Tecnologia
Conecta+;Reparo de Fibra;Sumaré;20261848173;14/01/2026 06:08:07;João Silva;Em deslocamento;14/01/2026 10:08:07;OLT-ZTE-1;Sumaré;Reparo de Fibra
FiberTech;Troca de Tecnologia;Hortolândia;20265890901;14/02/2026 13:29:48;Kevyn Ferrezin;Pendente;16/02/2026 04:29:48;OLT-HUAWEI-5;Hortolândia;Troca de Tecnologia
Horizon Telecom;Troca de Tecnologia;Valinhos;20268328540;06/02/2026 07:20:28;Ana Souza;Aberto;06/02/2026 20:20:28;OLT-ZTE-7;Valinhos;Troca de Tecnologia
FiberTech;Mudança de Endereço;Americana;20267321040;05/01/2026 15:25:16;João Silva;Em deslocamento;05/01/2026 18:25:16;OLT-HUAWEI-2;Americana;Mudança de Endereço
FiberTech;Troca de Tecnologia;Campinas;20261702450;29/01/2026 04:55:45;Ana Souza;Pendente;29/01/2026 14:55:45;OLT-NOKIA-2;Campinas;Troca de Tecnologia
FiberTech;Reparo de Fibra;Paulínia;20262298030;05/01/2026 10:33:53;Maria Oliveira;Pendente;06/01/2026 12:33:53;OLT-HUAWEI-7;Paulínia;Reparo de Fibra
FiberTech;Troca de Tecnologia;Campinas;20262023943;26/01/2026 06:45:54;João Silva;Aberto;27/01/2026 18:45:54;OLT-ZTE-2;Campinas;Troca de Tecnologia
Horizon Telecom;Instalação Nova;Valinhos;20265847408;07/02/2026 03:29:07;Carlos Santos;Pendente;08/02/2026 18:29:07;OLT-ZTE-6;Valinhos;Instalação Nova
FiberTech;Instalação Nova;Hortolândia;20268656150;17/01/2026 10:25:52;João Silva;Em deslocamento;18/01/2026 06:25:52;OLT-ZTE-7;Hortolândia;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Sumaré;20262964805;14/02/2026 01:16:17;Carlos Santos;Em deslocamento;15/02/2026 07:16:17;OLT-HUAWEI-3;Sumaré;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Valinhos;20267771350;07/02/2026 14:04:49;Carlos Santos;Em deslocamento;08/02/2026 20:04:49;OLT-ZTE-5;Valinhos;Troca de Tecnologia
Horizon Telecom;Instalação Nova;Paulínia;20261111648;01/01/2026 15:56:43;Kevyn Ferrezin;Aberto;03/01/2026 14:56:43;OLT-NOKIA-4;Paulínia;Instalação Nova
Conecta+;Reparo de Fibra;Americana;20266029615;17/02/2026 16:08:35;Ana Souza;Em deslocamento;17/02/2026 23:08:35;OLT-HUAWEI-8;Americana;Reparo de Fibra
Horizon Telecom;Instalação Nova;Valinhos;20261899907;12/01/2026 22:46:32;Maria Oliveira;Aberto;14/01/2026 21:46:32;OLT-ZTE-2;Valinhos;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Paulínia;20262936122;02/01/2026 06:13:24;Maria Oliveira;Aberto;02/01/2026 20:13:24;OLT-NOKIA-3;Paulínia;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Valinhos;20266657491;07/01/2026 13:39:43;Ana Souza;Aberto;08/01/2026 18:39:43;OLT-ZTE-7;Valinhos;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Paulínia;20263106185;05/01/2026 20:13:30;Kevyn Ferrezin;Pendente;06/01/2026 22:13:30;OLT-ZTE-1;Paulínia;Mudança de Endereço
Conecta+;Mudança de Endereço;Hortolândia;20261759153;16/02/2026 05:11:37;Maria Oliveira;Pendente;16/02/2026 15:11:37;OLT-HUAWEI-5;Hortolândia;Mudança de Endereço
FiberTech;Troca de Tecnologia;Campinas;20262843616;10/01/2026 07:42:40;João Silva;Em deslocamento;12/01/2026 04:42:40;OLT-ZTE-7;Campinas;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Sumaré;20266100721;21/01/2026 18:05:39;Maria Oliveira;Aberto;22/01/2026 10:05:39;OLT-NOKIA-1;Sumaré;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Hortolândia;20269389975;13/01/2026 22:10:30;Kevyn Ferrezin;Aberto;15/01/2026 06:10:30;OLT-NOKIA-6;Hortolândia;Reparo de Fibra
Horizon Telecom;Instalação Nova;Paulínia;20269323688;07/02/2026 02:52:28;João Silva;Pendente;08/02/2026 23:52:28;OLT-HUAWEI-5;Paulínia;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Sumaré;20263982706;28/01/2026 16:08:15;Maria Oliveira;Aberto;29/01/2026 03:08:15;OLT-NOKIA-5;Sumaré;Troca de Tecnologia
Horizon Telecom;Troca de Tecnologia;Sumaré;20262962491;02/02/2026 04:17:43;Carlos Santos;Em deslocamento;02/02/2026 19:17:43;OLT-HUAWEI-5;Sumaré;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Sumaré;20267412721;14/01/2026 07:37:37;Maria Oliveira;Em deslocamento;15/01/2026 20:37:37;OLT-ZTE-5;Sumaré;Troca de Tecnologia
Horizon Telecom;Troca de Tecnologia;Valinhos;20266719941;05/01/2026 16:43:41;João Silva;Pendente;06/01/2026 06:43:41;OLT-ZTE-6;Valinhos;Troca de Tecnologia
Conecta+;Reparo de Fibra;Sumaré;20261851639;31/01/2026 15:30:57;João Silva;Pendente;02/02/2026 13:30:57;OLT-HUAWEI-9;Sumaré;Reparo de Fibra
Horizon Telecom;Troca de Tecnologia;Americana;20264891863;12/01/2026 00:24:46;Ana Souza;Em deslocamento;13/01/2026 20:24:46;OLT-NOKIA-10;Americana;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Campinas;20268716744;08/01/2026 23:34:16;Ana Souza;Aberto;10/01/2026 18:34:16;OLT-ZTE-5;Campinas;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Valinhos;20269332626;05/02/2026 19:27:11;Carlos Santos;Em deslocamento;06/02/2026 12:27:11;OLT-ZTE-6;Valinhos;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Americana;20261646334;12/01/2026 20:22:10;Ana Souza;Em deslocamento;14/01/2026 13:22:10;OLT-NOKIA-2;Americana;Suporte Wi-Fi
FiberTech;Instalação Nova;Sumaré;20266058427;11/02/2026 22:25:35;Maria Oliveira;Pendente;12/02/2026 12:25:35;OLT-ZTE-3;Sumaré;Instalação Nova
FiberTech;Mudança de Endereço;Sumaré;20261549168;20/01/2026 14:59:15;Kevyn Ferrezin;Em deslocamento;21/01/2026 05:59:15;OLT-ZTE-7;Sumaré;Mudança de Endereço
Horizon Telecom;Instalação Nova;Americana;20267520141;31/01/2026 16:11:23;Carlos Santos;Pendente;02/02/2026 01:11:23;OLT-NOKIA-2;Americana;Instalação Nova
FiberTech;Instalação Nova;Paulínia;20266898186;09/01/2026 12:38:44;Ana Souza;Pendente;11/01/2026 09:38:44;OLT-NOKIA-7;Paulínia;Instalação Nova
FiberTech;Reparo de Fibra;Paulínia;20269543177;06/02/2026 17:42:16;Ana Souza;Aberto;06/02/2026 21:42:16;OLT-NOKIA-7;Paulínia;Reparo de Fibra
FiberTech;Suporte Wi-Fi;Campinas;20267406846;07/01/2026 14:33:08;João Silva;Pendente;09/01/2026 13:33:08;OLT-ZTE-6;Campinas;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Americana;20269661216;18/01/2026 08:56:15;Carlos Santos;Em deslocamento;18/01/2026 22:56:15;OLT-NOKIA-6;Americana;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Hortolândia;20266880432;13/02/2026 06:06:12;Maria Oliveira;Em deslocamento;14/02/2026 16:06:12;OLT-ZTE-4;Hortolândia;Mudança de Endereço
Horizon Telecom;Instalação Nova;Paulínia;20267956203;09/02/2026 07:58:27;Kevyn Ferrezin;Aberto;10/02/2026 21:58:27;OLT-NOKIA-3;Paulínia;Instalação Nova
Horizon Telecom;Instalação Nova;Americana;20269094486;25/01/2026 18:27:56;João Silva;Aberto;27/01/2026 05:27:56;OLT-NOKIA-5;Americana;Instalação Nova
Conecta+;Mudança de Endereço;Valinhos;20263185080;07/02/2026 05:15:15;Carlos Santos;Em deslocamento;08/02/2026 13:15:15;OLT-HUAWEI-7;Valinhos;Mudança de Endereço
Conecta+;Mudança de Endereço;Campinas;20266798234;08/02/2026 16:00:34;Carlos Santos;Em deslocamento;10/02/2026 00:00:34;OLT-ZTE-9;Campinas;Mudança de Endereço
FiberTech;Instalação Nova;Valinhos;20269336777;24/01/2026 20:43:41;Ana Souza;Aberto;24/01/2026 23:43:41;OLT-HUAWEI-8;Valinhos;Instalação Nova
Conecta+;Instalação Nova;Sumaré;20266406099;10/02/2026 11:18:01;Kevyn Ferrezin;Aberto;11/02/2026 15:18:01;OLT-NOKIA-5;Sumaré;Instalação Nova
FiberTech;Suporte Wi-Fi;Valinhos;20266631666;09/02/2026 04:39:43;João Silva;Em deslocamento;09/02/2026 21:39:43;OLT-NOKIA-7;Valinhos;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Hortolândia;20266638846;07/01/2026 17:54:44;Ana Souza;Em deslocamento;09/01/2026 05:54:44;OLT-HUAWEI-4;Hortolândia;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Valinhos;20269618490;16/01/2026 03:40:31;Carlos Santos;Em deslocamento;17/01/2026 00:40:31;OLT-ZTE-5;Valinhos;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Valinhos;20261871847;09/01/2026 21:33:45;Kevyn Ferrezin;Aberto;11/01/2026 15:33:45;OLT-NOKIA-9;Valinhos;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Americana;20264220078;07/01/2026 10:13:05;Ana Souza;Aberto;08/01/2026 10:13:05;OLT-ZTE-1;Americana;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Americana;20269808825;31/01/2026 03:26:50;João Silva;Aberto;02/02/2026 03:26:50;OLT-ZTE-8;Americana;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Campinas;20261717197;01/02/2026 16:36:09;Maria Oliveira;Em deslocamento;02/02/2026 08:36:09;OLT-NOKIA-7;Campinas;Troca de Tecnologia
FiberTech;Mudança de Endereço;Valinhos;20263159290;14/01/2026 22:28:55;João Silva;Pendente;16/01/2026 12:28:55;OLT-NOKIA-1;Valinhos;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Americana;20264703997;16/02/2026 17:42:09;Ana Souza;Pendente;18/02/2026 06:42:09;OLT-NOKIA-3;Americana;Suporte Wi-Fi
Horizon Telecom;Reparo de Fibra;Americana;20263866671;01/01/2026 18:19:52;Maria Oliveira;Pendente;02/01/2026 20:19:52;OLT-NOKIA-7;Americana;Reparo de Fibra
Horizon Telecom;Troca de Tecnologia;Paulínia;20262839094;17/02/2026 17:34:42;João Silva;Aberto;18/02/2026 07:34:42;OLT-HUAWEI-10;Paulínia;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Sumaré;20261443855;26/01/2026 03:17:05;João Silva;Aberto;27/01/2026 20:17:05;OLT-NOKIA-7;Sumaré;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Paulínia;20267811587;16/01/2026 15:23:09;João Silva;Em deslocamento;18/01/2026 03:23:09;OLT-NOKIA-6;Paulínia;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Valinhos;20264945533;13/02/2026 13:41:30;Maria Oliveira;Pendente;13/02/2026 17:41:30;OLT-NOKIA-5;Valinhos;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Valinhos;20261285328;31/01/2026 22:29:36;Maria Oliveira;Em deslocamento;01/02/2026 19:29:36;OLT-NOKIA-6;Valinhos;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Sumaré;20267961066;25/01/2026 20:13:26;Ana Souza;Em deslocamento;26/01/2026 13:13:26;OLT-ZTE-3;Sumaré;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Hortolândia;20264088793;31/01/2026 23:51:52;João Silva;Aberto;02/02/2026 07:51:52;OLT-HUAWEI-6;Hortolândia;Reparo de Fibra
Conecta+;Troca de Tecnologia;Campinas;20263756159;24/01/2026 04:25:28;Ana Souza;Pendente;24/01/2026 20:25:28;OLT-ZTE-3;Campinas;Troca de Tecnologia
Conecta+;Mudança de Endereço;Paulínia;20265233549;16/01/2026 11:18:19;João Silva;Em deslocamento;18/01/2026 06:18:19;OLT-HUAWEI-6;Paulínia;Mudança de Endereço
Conecta+;Reparo de Fibra;Paulínia;20263544064;06/02/2026 20:34:26;Maria Oliveira;Pendente;07/02/2026 17:34:26;OLT-ZTE-2;Paulínia;Reparo de Fibra
FiberTech;Instalação Nova;Campinas;20266882830;15/02/2026 01:00:41;Kevyn Ferrezin;Aberto;16/02/2026 23:00:41;OLT-ZTE-2;Campinas;Instalação Nova
Horizon Telecom;Instalação Nova;Hortolândia;20262487699;03/02/2026 13:45:26;Maria Oliveira;Pendente;05/02/2026 13:45:26;OLT-HUAWEI-9;Hortolândia;Instalação Nova
FiberTech;Troca de Tecnologia;Campinas;20269494006;24/01/2026 07:23:36;João Silva;Aberto;24/01/2026 19:23:36;OLT-HUAWEI-1;Campinas;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20268614295;08/02/2026 21:23:27;João Silva;Aberto;09/02/2026 22:23:27;OLT-HUAWEI-5;Hortolândia;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Hortolândia;20263146101;04/01/2026 04:15:40;Maria Oliveira;Em deslocamento;04/01/2026 19:15:40;OLT-ZTE-10;Hortolândia;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Sumaré;20263751986;05/01/2026 04:17:23;Kevyn Ferrezin;Aberto;07/01/2026 01:17:23;OLT-ZTE-7;Sumaré;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Campinas;20266540618;26/01/2026 23:17:53;Maria Oliveira;Pendente;28/01/2026 03:17:53;OLT-NOKIA-8;Campinas;Reparo de Fibra
FiberTech;Instalação Nova;Hortolândia;20262389294;28/01/2026 08:40:07;João Silva;Aberto;29/01/2026 10:40:07;OLT-ZTE-9;Hortolândia;Instalação Nova
FiberTech;Suporte Wi-Fi;Hortolândia;20269104495;06/01/2026 18:13:08;Kevyn Ferrezin;Aberto;08/01/2026 08:13:08;OLT-NOKIA-8;Hortolândia;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Americana;20268208651;29/01/2026 14:18:03;Carlos Santos;Em deslocamento;30/01/2026 09:18:03;OLT-ZTE-4;Americana;Troca de Tecnologia
FiberTech;Instalação Nova;Campinas;20263190882;20/01/2026 19:14:30;João Silva;Pendente;21/01/2026 03:14:30;OLT-HUAWEI-2;Campinas;Instalação Nova
FiberTech;Suporte Wi-Fi;Paulínia;20268900885;12/02/2026 03:44:53;João Silva;Aberto;13/02/2026 10:44:53;OLT-ZTE-5;Paulínia;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Valinhos;20269072973;11/02/2026 03:00:23;Ana Souza;Pendente;13/02/2026 00:00:23;OLT-NOKIA-1;Valinhos;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Americana;20267518966;20/01/2026 14:28:12;Ana Souza;Aberto;20/01/2026 16:28:12;OLT-HUAWEI-4;Americana;Suporte Wi-Fi
Horizon Telecom;Reparo de Fibra;Hortolândia;20266469194;29/01/2026 07:23:50;Carlos Santos;Em deslocamento;30/01/2026 14:23:50;OLT-HUAWEI-7;Hortolândia;Reparo de Fibra
Conecta+;Instalação Nova;Americana;20264421983;19/01/2026 12:19:54;Maria Oliveira;Em deslocamento;20/01/2026 12:19:54;OLT-ZTE-10;Americana;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Valinhos;20268546293;19/01/2026 20:24:13;Carlos Santos;Aberto;21/01/2026 07:24:13;OLT-HUAWEI-8;Valinhos;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Paulínia;20267984948;14/02/2026 05:34:11;Ana Souza;Aberto;15/02/2026 17:34:11;OLT-ZTE-6;Paulínia;Instalação Nova
FiberTech;Instalação Nova;Valinhos;20261815919;26/01/2026 01:56:44;Carlos Santos;Pendente;27/01/2026 22:56:44;OLT-ZTE-7;Valinhos;Instalação Nova
FiberTech;Suporte Wi-Fi;Valinhos;20264324101;29/01/2026 14:17:02;Kevyn Ferrezin;Em deslocamento;31/01/2026 05:17:02;OLT-NOKIA-7;Valinhos;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Sumaré;20265456835;04/02/2026 06:16:04;Ana Souza;Pendente;05/02/2026 07:16:04;OLT-NOKIA-3;Sumaré;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Sumaré;20261350255;03/01/2026 16:51:33;Maria Oliveira;Em deslocamento;05/01/2026 16:51:33;OLT-NOKIA-2;Sumaré;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Hortolândia;20262646098;13/01/2026 13:34:50;João Silva;Pendente;14/01/2026 17:34:50;OLT-HUAWEI-8;Hortolândia;Mudança de Endereço
FiberTech;Troca de Tecnologia;Hortolândia;20267956642;02/01/2026 00:25:54;Kevyn Ferrezin;Pendente;03/01/2026 20:25:54;OLT-ZTE-5;Hortolândia;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Valinhos;20267493325;26/01/2026 17:25:30;Ana Souza;Em deslocamento;26/01/2026 23:25:30;OLT-ZTE-2;Valinhos;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Hortolândia;20269671661;02/02/2026 12:58:29;Maria Oliveira;Em deslocamento;03/02/2026 23:58:29;OLT-ZTE-2;Hortolândia;Troca de Tecnologia
Horizon Telecom;Troca de Tecnologia;Americana;20266474665;27/01/2026 17:47:45;Carlos Santos;Aberto;29/01/2026 06:47:45;OLT-ZTE-7;Americana;Troca de Tecnologia
Conecta+;Instalação Nova;Campinas;20263121122;01/02/2026 04:08:16;Maria Oliveira;Aberto;01/02/2026 08:08:16;OLT-NOKIA-4;Campinas;Instalação Nova
Horizon Telecom;Mudança de Endereço;Paulínia;20262881445;02/01/2026 02:22:54;Maria Oliveira;Aberto;02/01/2026 05:22:54;OLT-ZTE-1;Paulínia;Mudança de Endereço
FiberTech;Mudança de Endereço;Campinas;20269673723;28/01/2026 14:31:56;Carlos Santos;Pendente;29/01/2026 11:31:56;OLT-HUAWEI-8;Campinas;Mudança de Endereço
Conecta+;Instalação Nova;Sumaré;20269950451;28/01/2026 06:44:01;Maria Oliveira;Pendente;29/01/2026 13:44:01;OLT-HUAWEI-8;Sumaré;Instalação Nova
Conecta+;Suporte Wi-Fi;Americana;20265567259;16/02/2026 06:48:14;João Silva;Em deslocamento;16/02/2026 23:48:14;OLT-ZTE-9;Americana;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20268869921;12/02/2026 00:37:03;Kevyn Ferrezin;Em deslocamento;12/02/2026 07:37:03;OLT-ZTE-2;Hortolândia;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Hortolândia;20264986800;08/01/2026 16:13:32;Carlos Santos;Aberto;09/01/2026 17:13:32;OLT-HUAWEI-5;Hortolândia;Troca de Tecnologia
Horizon Telecom;Instalação Nova;Americana;20269248655;01/02/2026 11:34:15;Carlos Santos;Pendente;02/02/2026 00:34:15;OLT-NOKIA-3;Americana;Instalação Nova
Conecta+;Suporte Wi-Fi;Sumaré;20269202482;22/01/2026 21:53:48;Maria Oliveira;Aberto;24/01/2026 00:53:48;OLT-ZTE-2;Sumaré;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Campinas;20261628110;09/02/2026 12:14:56;Ana Souza;Em deslocamento;10/02/2026 03:14:56;OLT-NOKIA-1;Campinas;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Valinhos;20268552686;01/02/2026 11:52:49;Maria Oliveira;Aberto;01/02/2026 16:52:49;OLT-ZTE-7;Valinhos;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Americana;20268886756;03/01/2026 02:18:39;João Silva;Aberto;05/01/2026 02:18:39;OLT-ZTE-4;Americana;Mudança de Endereço
Conecta+;Reparo de Fibra;Paulínia;20265663384;22/01/2026 14:00:36;Kevyn Ferrezin;Aberto;24/01/2026 13:00:36;OLT-NOKIA-5;Paulínia;Reparo de Fibra
FiberTech;Mudança de Endereço;Sumaré;20261990007;16/02/2026 21:52:58;Maria Oliveira;Pendente;17/02/2026 09:52:58;OLT-HUAWEI-7;Sumaré;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20263890696;15/01/2026 06:30:15;Ana Souza;Aberto;15/01/2026 18:30:15;OLT-ZTE-10;Hortolândia;Suporte Wi-Fi
FiberTech;Troca de Tecnologia;Hortolândia;20267457681;18/01/2026 04:15:53;Carlos Santos;Pendente;18/01/2026 14:15:53;OLT-NOKIA-6;Hortolândia;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Valinhos;20266102931;12/02/2026 06:58:26;Carlos Santos;Em deslocamento;13/02/2026 12:58:26;OLT-ZTE-2;Valinhos;Reparo de Fibra
FiberTech;Mudança de Endereço;Paulínia;20263036217;11/02/2026 10:13:54;Kevyn Ferrezin;Pendente;12/02/2026 14:13:54;OLT-NOKIA-5;Paulínia;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Paulínia;20269855505;12/02/2026 00:08:31;João Silva;Pendente;12/02/2026 15:08:31;OLT-HUAWEI-8;Paulínia;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Americana;20267847806;10/01/2026 01:04:09;João Silva;Aberto;11/01/2026 06:04:09;OLT-ZTE-9;Americana;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Campinas;20267534623;15/01/2026 11:50:14;Maria Oliveira;Em deslocamento;17/01/2026 04:50:14;OLT-HUAWEI-6;Campinas;Mudança de Endereço
Horizon Telecom;Instalação Nova;Valinhos;20261170331;04/02/2026 20:53:57;João Silva;Pendente;05/02/2026 12:53:57;OLT-HUAWEI-2;Valinhos;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Americana;20266398404;03/02/2026 20:16:12;Kevyn Ferrezin;Em deslocamento;04/02/2026 09:16:12;OLT-NOKIA-5;Americana;Troca de Tecnologia
Conecta+;Mudança de Endereço;Valinhos;20261729578;12/01/2026 13:57:51;Maria Oliveira;Aberto;14/01/2026 06:57:51;OLT-ZTE-9;Valinhos;Mudança de Endereço
Conecta+;Troca de Tecnologia;Hortolândia;20261275862;12/01/2026 13:23:01;Ana Souza;Em deslocamento;13/01/2026 23:23:01;OLT-ZTE-5;Hortolândia;Troca de Tecnologia
Conecta+;Reparo de Fibra;Hortolândia;20261271070;06/01/2026 06:59:30;Kevyn Ferrezin;Pendente;07/01/2026 03:59:30;OLT-NOKIA-9;Hortolândia;Reparo de Fibra
Conecta+;Mudança de Endereço;Valinhos;20262108058;14/02/2026 06:36:55;João Silva;Pendente;15/02/2026 15:36:55;OLT-ZTE-9;Valinhos;Mudança de Endereço
Horizon Telecom;Reparo de Fibra;Paulínia;20267381637;04/02/2026 03:16:48;Carlos Santos;Em deslocamento;05/02/2026 13:16:48;OLT-NOKIA-9;Paulínia;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Hortolândia;20265584701;24/01/2026 23:40:42;Carlos Santos;Pendente;26/01/2026 12:40:42;OLT-HUAWEI-2;Hortolândia;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Valinhos;20262830042;01/02/2026 13:47:39;João Silva;Pendente;01/02/2026 19:47:39;OLT-ZTE-3;Valinhos;Troca de Tecnologia
FiberTech;Instalação Nova;Paulínia;20269038940;15/01/2026 02:05:02;Ana Souza;Pendente;15/01/2026 08:05:02;OLT-ZTE-9;Paulínia;Instalação Nova
FiberTech;Instalação Nova;Americana;20266657970;14/01/2026 16:45:09;Maria Oliveira;Aberto;15/01/2026 11:45:09;OLT-NOKIA-4;Americana;Instalação Nova
Conecta+;Suporte Wi-Fi;Paulínia;20268774247;27/01/2026 23:56:08;Kevyn Ferrezin;Em deslocamento;29/01/2026 14:56:08;OLT-HUAWEI-6;Paulínia;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Hortolândia;20269902416;11/02/2026 14:22:25;Kevyn Ferrezin;Aberto;12/02/2026 01:22:25;OLT-HUAWEI-3;Hortolândia;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Valinhos;20269321092;25/01/2026 21:06:39;Ana Souza;Pendente;26/01/2026 08:06:39;OLT-ZTE-5;Valinhos;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Campinas;20267761958;25/01/2026 19:52:44;Maria Oliveira;Pendente;27/01/2026 00:52:44;OLT-NOKIA-1;Campinas;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Valinhos;20268199733;01/02/2026 17:54:46;João Silva;Aberto;03/02/2026 06:54:46;OLT-ZTE-4;Valinhos;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Hortolândia;20267517400;15/02/2026 03:57:02;João Silva;Aberto;15/02/2026 09:57:02;OLT-HUAWEI-2;Hortolândia;Suporte Wi-Fi
Conecta+;Instalação Nova;Americana;20263288898;05/01/2026 16:24:16;Carlos Santos;Pendente;06/01/2026 11:24:16;OLT-NOKIA-7;Americana;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Paulínia;20269522651;19/01/2026 05:32:15;Ana Souza;Pendente;19/01/2026 07:32:15;OLT-ZTE-7;Paulínia;Troca de Tecnologia
FiberTech;Reparo de Fibra;Americana;20263406635;17/01/2026 21:56:09;Carlos Santos;Aberto;18/01/2026 20:56:09;OLT-ZTE-9;Americana;Reparo de Fibra
FiberTech;Instalação Nova;Hortolândia;20264364876;14/01/2026 00:31:52;Maria Oliveira;Pendente;15/01/2026 13:31:52;OLT-HUAWEI-2;Hortolândia;Instalação Nova
Horizon Telecom;Instalação Nova;Americana;20264301357;15/01/2026 22:34:31;João Silva;Aberto;16/01/2026 02:34:31;OLT-NOKIA-1;Americana;Instalação Nova
Conecta+;Reparo de Fibra;Valinhos;20269676552;03/01/2026 05:49:32;João Silva;Em deslocamento;03/01/2026 22:49:32;OLT-NOKIA-6;Valinhos;Reparo de Fibra
FiberTech;Mudança de Endereço;Americana;20261963109;12/02/2026 07:48:02;Maria Oliveira;Aberto;12/02/2026 21:48:02;OLT-NOKIA-3;Americana;Mudança de Endereço
