empresa;descrição;cidade;protocolo;created_at;Nome do Técnico;status_os;data_encerramento_prot;OLT;Regional;Motivo
FiberTech;Instalação Nova;Paulínia;20263260746;28/01/2026 21:50:03;Ana Souza;Finalizado;29/01/2026 11:50:03;OLT-HUAWEI-4;Paulínia;Instalação Nova
FiberTech;Troca de Tecnologia;Sumaré;20264562378;13/01/2026 21:50:03;Maria Oliveira;Finalizado;14/01/2026 21:50:03;OLT-NOKIA-8;Sumaré;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Campinas;20263126162;29/01/2026 21:50:03;João Silva;Finalizado;30/01/2026 21:50:03;OLT-NOKIA-5;Campinas;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Campinas;20266619596;06/02/2026 21:50:03;João Silva;Finalizado;07/02/2026 14:50:03;OLT-HUAWEI-3;Campinas;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Valinhos;20265323292;21/01/2026 21:50:03;Maria Oliveira;Finalizado;22/01/2026 00:50:03;OLT-HUAWEI-10;Valinhos;Mudança de Endereço
Horizon Telecom;Reparo de Fibra;Hortolândia;20265546181;10/02/2026 21:50:03;João Silva;Finalizado;11/02/2026 07:50:03;OLT-NOKIA-6;Hortolândia;Reparo de Fibra
Conecta+;Troca de Tecnologia;Paulínia;20264552181;24/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;25/01/2026 06:50:03;OLT-HUAWEI-6;Paulínia;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Paulínia;20269049519;11/02/2026 21:50:03;João Silva;Finalizado;12/02/2026 09:50:03;OLT-HUAWEI-9;Paulínia;Reparo de Fibra
Conecta+;Troca de Tecnologia;Paulínia;20266417751;19/01/2026 21:50:03;Maria Oliveira;Finalizado;20/01/2026 04:50:03;OLT-ZTE-2;Paulínia;Troca de Tecnologia
Horizon Telecom;Mudança de Endereço;Americana;20262527408;04/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;05/02/2026 07:50:03;OLT-HUAWEI-3;Americana;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Paulínia;20269654797;16/01/2026 21:50:03;Carlos Santos;Finalizado;17/01/2026 12:50:03;OLT-HUAWEI-10;Paulínia;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Americana;20265478634;21/01/2026 21:50:03;Ana Souza;Finalizado;21/01/2026 22:50:03;OLT-HUAWEI-5;Americana;Instalação Nova
Conecta+;Instalação Nova;Campinas;20267515524;06/02/2026 21:50:03;Maria Oliveira;Finalizado;07/02/2026 03:50:03;OLT-HUAWEI-5;Campinas;Instalação Nova
FiberTech;Reparo de Fibra;Campinas;20264094848;05/02/2026 21:50:03;Maria Oliveira;Finalizado;06/02/2026 18:50:03;OLT-ZTE-8;Campinas;Reparo de Fibra
FiberTech;Mudança de Endereço;Sumaré;20263184380;19/01/2026 21:50:03;Ana Souza;Finalizado;19/01/2026 23:50:03;OLT-HUAWEI-10;Sumaré;Mudança de Endereço
FiberTech;Reparo de Fibra;Sumaré;20261622815;14/02/2026 21:50:03;João Silva;Finalizado;15/02/2026 05:50:03;OLT-NOKIA-5;Sumaré;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Americana;20261780281;12/01/2026 21:50:03;Maria Oliveira;Finalizado;13/01/2026 04:50:03;OLT-NOKIA-2;Americana;Mudança de Endereço
Conecta+;Instalação Nova;Campinas;20265641281;30/01/2026 21:50:03;João Silva;Finalizado;31/01/2026 05:50:03;OLT-NOKIA-10;Campinas;Instalação Nova
Horizon Telecom;Reparo de Fibra;Americana;20261248577;09/02/2026 21:50:03;Carlos Santos;Finalizado;10/02/2026 07:50:03;OLT-NOKIA-4;Americana;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Americana;20269191823;07/02/2026 21:50:03;Ana Souza;Finalizado;08/02/2026 05:50:03;OLT-HUAWEI-3;Americana;Suporte Wi-Fi
FiberTech;Instalação Nova;Hortolândia;20268028574;07/02/2026 21:50:03;Ana Souza;Finalizado;08/02/2026 12:50:03;OLT-ZTE-10;Hortolândia;Instalação Nova
FiberTech;Troca de Tecnologia;Americana;20266268184;08/02/2026 21:50:03;Ana Souza;Finalizado;09/02/2026 01:50:03;OLT-ZTE-1;Americana;Troca de Tecnologia
FiberTech;Suporte Wi-Fi;Campinas;20267152322;13/01/2026 21:50:03;Carlos Santos;Finalizado;14/01/2026 12:50:03;OLT-ZTE-1;Campinas;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Campinas;20262236420;08/01/2026 21:50:03;Ana Souza;Finalizado;09/01/2026 18:50:03;OLT-ZTE-8;Campinas;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Hortolândia;20261625342;13/02/2026 21:50:03;Carlos Santos;Finalizado;14/02/2026 15:50:03;OLT-NOKIA-10;Hortolândia;Troca de Tecnologia
FiberTech;Mudança de Endereço;Hortolândia;20265292799;30/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;31/01/2026 17:50:03;OLT-NOKIA-1;Hortolândia;Mudança de Endereço
Conecta+;Suporte Wi-Fi;Americana;20264511222;20/01/2026 21:50:03;João Silva;Finalizado;21/01/2026 08:50:03;OLT-HUAWEI-9;Americana;Suporte Wi-Fi
Conecta+;Instalação Nova;Hortolândia;20266331673;17/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;18/01/2026 06:50:03;OLT-ZTE-10;Hortolândia;Instalação Nova
Horizon Telecom;Mudança de Endereço;Sumaré;20268188758;09/02/2026 21:50:03;Maria Oliveira;Finalizado;10/02/2026 05:50:03;OLT-ZTE-8;Sumaré;Mudança de Endereço
FiberTech;Reparo de Fibra;Sumaré;20268245410;12/01/2026 21:50:03;Carlos Santos;Finalizado;13/01/2026 10:50:03;OLT-HUAWEI-2;Sumaré;Reparo de Fibra
FiberTech;Instalação Nova;Paulínia;20261762898;11/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;12/01/2026 05:50:03;OLT-HUAWEI-8;Paulínia;Instalação Nova
Conecta+;Suporte Wi-Fi;Americana;20268957938;12/02/2026 21:50:03;João Silva;Finalizado;13/02/2026 02:50:03;OLT-NOKIA-1;Americana;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Paulínia;20263518136;05/01/2026 21:50:03;Maria Oliveira;Finalizado;06/01/2026 07:50:03;OLT-ZTE-8;Paulínia;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Hortolândia;20267055444;31/01/2026 21:50:03;Ana Souza;Finalizado;01/02/2026 21:50:03;OLT-ZTE-5;Hortolândia;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Hortolândia;20262887694;05/01/2026 21:50:03;João Silva;Finalizado;06/01/2026 05:50:03;OLT-HUAWEI-1;Hortolândia;Troca de Tecnologia
Conecta+;Mudança de Endereço;Campinas;20261759460;14/01/2026 21:50:03;Carlos Santos;Finalizado;14/01/2026 23:50:03;OLT-HUAWEI-3;Campinas;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Americana;20263309694;14/02/2026 21:50:03;Carlos Santos;Finalizado;15/02/2026 04:50:03;OLT-NOKIA-1;Americana;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Paulínia;20267592189;10/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;11/02/2026 09:50:03;OLT-HUAWEI-1;Paulínia;Suporte Wi-Fi
Conecta+;Instalação Nova;Hortolândia;20262974820;03/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;04/02/2026 14:50:03;OLT-HUAWEI-9;Hortolândia;Instalação Nova
Horizon Telecom;Reparo de Fibra;Campinas;20262101527;11/01/2026 21:50:03;Maria Oliveira;Finalizado;12/01/2026 20:50:03;OLT-ZTE-10;Campinas;Reparo de Fibra
Horizon Telecom;Reparo de Fibra;Campinas;20261301284;04/02/2026 21:50:03;Ana Souza;Finalizado;05/02/2026 08:50:03;OLT-NOKIA-1;Campinas;Reparo de Fibra
Conecta+;Reparo de Fibra;Americana;20268854558;29/01/2026 21:50:03;Carlos Santos;Finalizado;30/01/2026 13:50:03;OLT-NOKIA-5;Americana;Reparo de Fibra
Conecta+;Reparo de Fibra;Paulínia;20268517726;10/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;11/01/2026 06:50:03;OLT-HUAWEI-5;Paulínia;Reparo de Fibra
Horizon Telecom;Instalação Nova;Sumaré;20262657782;11/02/2026 21:50:03;Maria Oliveira;Finalizado;12/02/2026 14:50:03;OLT-ZTE-8;Sumaré;Instalação Nova
Conecta+;Reparo de Fibra;Paulínia;20269514836;04/01/2026 21:50:03;Carlos Santos;Finalizado;05/01/2026 18:50:03;OLT-NOKIA-6;Paulínia;Reparo de Fibra
Horizon Telecom;Troca de Tecnologia;Campinas;20263001005;30/01/2026 21:50:03;Maria Oliveira;Finalizado;31/01/2026 00:50:03;OLT-HUAWEI-5;Campinas;Troca de Tecnologia
Conecta+;Reparo de Fibra;Hortolândia;20265644027;27/01/2026 21:50:03;Ana Souza;Finalizado;27/01/2026 23:50:03;OLT-ZTE-6;Hortolândia;Reparo de Fibra
Conecta+;Troca de Tecnologia;Paulínia;20267210344;09/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;10/02/2026 08:50:03;OLT-ZTE-7;Paulínia;Troca de Tecnologia
Horizon Telecom;Reparo de Fibra;Hortolândia;20266635289;16/01/2026 21:50:03;Maria Oliveira;Finalizado;17/01/2026 07:50:03;OLT-NOKIA-4;Hortolândia;Reparo de Fibra
Horizon Telecom;Instalação Nova;Campinas;20261129761;01/02/2026 21:50:03;Maria Oliveira;Finalizado;02/02/2026 16:50:03;OLT-ZTE-8;Campinas;Instalação Nova
Conecta+;Troca de Tecnologia;Sumaré;20269791989;22/01/2026 21:50:03;João Silva;Finalizado;23/01/2026 16:50:03;OLT-ZTE-6;Sumaré;Troca de Tecnologia
Conecta+;Reparo de Fibra;Campinas;20268295208;16/01/2026 21:50:03;Carlos Santos;Finalizado;17/01/2026 05:50:03;OLT-ZTE-8;Campinas;Reparo de Fibra
FiberTech;Instalação Nova;Hortolândia;20269936072;18/01/2026 21:50:03;Ana Souza;Finalizado;19/01/2026 03:50:03;OLT-HUAWEI-9;Hortolândia;Instalação Nova
Conecta+;Troca de Tecnologia;Sumaré;20268263204;10/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;11/01/2026 01:50:03;OLT-ZTE-1;Sumaré;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Hortolândia;20269584399;13/02/2026 21:50:03;João Silva;Finalizado;14/02/2026 01:50:03;OLT-HUAWEI-2;Hortolândia;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Americana;20267151903;15/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;16/01/2026 05:50:03;OLT-HUAWEI-1;Americana;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Sumaré;20262575909;16/01/2026 21:50:03;Ana Souza;Finalizado;17/01/2026 01:50:03;OLT-ZTE-10;Sumaré;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Valinhos;20264589056;10/01/2026 21:50:03;Ana Souza;Finalizado;11/01/2026 12:50:03;OLT-ZTE-4;Valinhos;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Paulínia;20266642800;20/01/2026 21:50:03;Ana Souza;Finalizado;21/01/2026 05:50:03;OLT-ZTE-5;Paulínia;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Paulínia;20263320010;14/02/2026 21:50:03;João Silva;Finalizado;14/02/2026 22:50:03;OLT-NOKIA-6;Paulínia;Mudança de Endereço
Conecta+;Mudança de Endereço;Americana;20265358242;15/01/2026 21:50:03;João Silva;Finalizado;16/01/2026 01:50:03;OLT-HUAWEI-6;Americana;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Valinhos;20261609812;06/02/2026 21:50:03;Ana Souza;Finalizado;07/02/2026 14:50:03;OLT-ZTE-7;Valinhos;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Sumaré;20266325208;08/02/2026 21:50:03;Ana Souza;Finalizado;08/02/2026 22:50:03;OLT-ZTE-6;Sumaré;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Hortolândia;20264222221;31/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;01/02/2026 00:50:03;OLT-NOKIA-8;Hortolândia;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Paulínia;20264760101;15/01/2026 21:50:03;Ana Souza;Finalizado;16/01/2026 00:50:03;OLT-HUAWEI-8;Paulínia;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Valinhos;20261916913;14/02/2026 21:50:03;João Silva;Finalizado;14/02/2026 23:50:03;OLT-NOKIA-7;Valinhos;Troca de Tecnologia
Conecta+;Instalação Nova;Americana;20269945367;26/01/2026 21:50:03;Maria Oliveira;Finalizado;27/01/2026 20:50:03;OLT-NOKIA-5;Americana;Instalação Nova
Conecta+;Suporte Wi-Fi;Paulínia;20262011444;28/01/2026 21:50:03;João Silva;Finalizado;29/01/2026 00:50:03;OLT-NOKIA-1;Paulínia;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Hortolândia;20265528024;11/01/2026 21:50:03;Ana Souza;Finalizado;12/01/2026 15:50:03;OLT-HUAWEI-5;Hortolândia;Reparo de Fibra
Conecta+;Reparo de Fibra;Valinhos;20268458557;12/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;13/02/2026 21:50:03;OLT-HUAWEI-8;Valinhos;Reparo de Fibra
Conecta+;Instalação Nova;Campinas;20262875802;31/01/2026 21:50:03;João Silva;Finalizado;01/02/2026 04:50:03;OLT-ZTE-7;Campinas;Instalação Nova
Horizon Telecom;Reparo de Fibra;Sumaré;20264664715;13/02/2026 21:50:03;Maria Oliveira;Finalizado;14/02/2026 12:50:03;OLT-HUAWEI-5;Sumaré;Reparo de Fibra
Conecta+;Instalação Nova;Sumaré;20266844863;09/02/2026 21:50:03;João Silva;Finalizado;10/02/2026 07:50:03;OLT-HUAWEI-6;Sumaré;Instalação Nova
FiberTech;Instalação Nova;Americana;20265357212;21/01/2026 21:50:03;Maria Oliveira;Finalizado;22/01/2026 04:50:03;OLT-HUAWEI-6;Americana;Instalação Nova
Conecta+;Mudança de Endereço;Campinas;20262665480;04/02/2026 21:50:03;Ana Souza;Finalizado;05/02/2026 19:50:03;OLT-HUAWEI-9;Campinas;Mudança de Endereço
Horizon Telecom;Mudança de Endereço;Americana;20267224164;31/01/2026 21:50:03;João Silva;Finalizado;01/02/2026 05:50:03;OLT-ZTE-5;Americana;Mudança de Endereço
Conecta+;Reparo de Fibra;Valinhos;20269694328;05/02/2026 21:50:03;Ana Souza;Finalizado;06/02/2026 01:50:03;OLT-HUAWEI-4;Valinhos;Reparo de Fibra
Horizon Telecom;Reparo de Fibra;Americana;20262127661;01/02/2026 21:50:03;João Silva;Finalizado;02/02/2026 04:50:03;OLT-ZTE-8;Americana;Reparo de Fibra
FiberTech;Instalação Nova;Sumaré;20268093867;04/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;05/01/2026 09:50:03;OLT-HUAWEI-6;Sumaré;Instalação Nova
Conecta+;Mudança de Endereço;Valinhos;20267411840;19/01/2026 21:50:03;João Silva;Finalizado;20/01/2026 10:50:03;OLT-NOKIA-7;Valinhos;Mudança de Endereço
Conecta+;Mudança de Endereço;Hortolândia;20264283672;24/01/2026 21:50:03;Ana Souza;Finalizado;25/01/2026 09:50:03;OLT-HUAWEI-7;Hortolândia;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Sumaré;20262496531;03/02/2026 21:50:03;Maria Oliveira;Finalizado;04/02/2026 20:50:03;OLT-ZTE-9;Sumaré;Suporte Wi-Fi
Conecta+;Suporte Wi-Fi;Paulínia;20267084992;09/02/2026 21:50:03;Ana Souza;Finalizado;10/02/2026 18:50:03;OLT-HUAWEI-4;Paulínia;Suporte Wi-Fi
Horizon Telecom;Suporte Wi-Fi;Sumaré;20268224755;16/01/2026 21:50:03;Maria Oliveira;Finalizado;17/01/2026 20:50:03;OLT-NOKIA-2;Sumaré;Suporte Wi-Fi
Conecta+;Suporte Wi-Fi;Americana;20262893985;26/01/2026 21:50:03;João Silva;Finalizado;27/01/2026 05:50:03;OLT-ZTE-6;Americana;Suporte Wi-Fi
FiberTech;Mudança de Endereço;Americana;20261530767;02/02/2026 21:50:03;Ana Souza;Finalizado;03/02/2026 16:50:03;OLT-NOKIA-8;Americana;Mudança de Endereço
Conecta+;Reparo de Fibra;Hortolândia;20269850956;19/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;20/01/2026 19:50:03;OLT-ZTE-8;Hortolândia;Reparo de Fibra
FiberTech;Reparo de Fibra;Paulínia;20262736237;03/02/2026 21:50:03;Carlos Santos;Finalizado;04/02/2026 14:50:03;OLT-HUAWEI-4;Paulínia;Reparo de Fibra
Conecta+;Reparo de Fibra;Paulínia;20268819735;06/02/2026 21:50:03;João Silva;Finalizado;07/02/2026 19:50:03;OLT-ZTE-10;Paulínia;Reparo de Fibra
Conecta+;Suporte Wi-Fi;Valinhos;20264978683;04/02/2026 21:50:03;Carlos Santos;Finalizado;05/02/2026 18:50:03;OLT-NOKIA-4;Valinhos;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Valinhos;20266591806;17/02/2026 21:50:03;Maria Oliveira;Finalizado;18/02/2026 17:50:03;OLT-ZTE-5;Valinhos;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Americana;20269396467;04/02/2026 21:50:03;Ana Souza;Finalizado;05/02/2026 03:50:03;OLT-ZTE-6;Americana;Suporte Wi-Fi
FiberTech;Suporte Wi-Fi;Americana;20267747518;30/01/2026 21:50:03;Carlos Santos;Finalizado;31/01/2026 04:50:03;OLT-HUAWEI-9;Americana;Suporte Wi-Fi
Horizon Telecom;Mudança de Endereço;Americana;20261106313;01/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;02/02/2026 11:50:03;OLT-ZTE-9;Americana;Mudança de Endereço
Horizon Telecom;Suporte Wi-Fi;Valinhos;20264640978;07/01/2026 21:50:03;Ana Souza;Finalizado;08/01/2026 01:50:03;OLT-ZTE-7;Valinhos;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Valinhos;20263783662;17/02/2026 21:50:03;Ana Souza;Finalizado;18/02/2026 03:50:03;OLT-ZTE-7;Valinhos;Instalação Nova
Horizon Telecom;Suporte Wi-Fi;Americana;20265643934;10/02/2026 21:50:03;João Silva;Finalizado;11/02/2026 08:50:03;OLT-HUAWEI-4;Americana;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Paulínia;20261952800;15/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;16/02/2026 08:50:03;OLT-ZTE-9;Paulínia;Reparo de Fibra
Horizon Telecom;Instalação Nova;Paulínia;20262731817;04/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;05/02/2026 05:50:03;OLT-HUAWEI-1;Paulínia;Instalação Nova
Conecta+;Instalação Nova;Campinas;20262534092;20/01/2026 21:50:03;Carlos Santos;Finalizado;21/01/2026 08:50:03;OLT-ZTE-7;Campinas;Instalação Nova
Horizon Telecom;Reparo de Fibra;Americana;20263428343;08/01/2026 21:50:03;Carlos Santos;Finalizado;09/01/2026 03:50:03;OLT-HUAWEI-2;Americana;Reparo de Fibra
FiberTech;Mudança de Endereço;Valinhos;20267003014;11/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;11/01/2026 23:50:03;OLT-HUAWEI-9;Valinhos;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Hortolândia;20264604920;12/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;13/01/2026 16:50:03;OLT-ZTE-6;Hortolândia;Suporte Wi-Fi
FiberTech;Instalação Nova;Hortolândia;20268731437;04/01/2026 21:50:03;Maria Oliveira;Finalizado;05/01/2026 13:50:03;OLT-NOKIA-4;Hortolândia;Instalação Nova
FiberTech;Troca de Tecnologia;Hortolândia;20269420382;23/01/2026 21:50:03;Maria Oliveira;Finalizado;24/01/2026 09:50:03;OLT-NOKIA-6;Hortolândia;Troca de Tecnologia
FiberTech;Instalação Nova;Valinhos;20265657381;24/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;25/01/2026 14:50:03;OLT-ZTE-6;Valinhos;Instalação Nova
Conecta+;Suporte Wi-Fi;Hortolândia;20264432281;13/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;14/01/2026 03:50:03;OLT-NOKIA-2;Hortolândia;Suporte Wi-Fi
Conecta+;Mudança de Endereço;Campinas;20268818073;07/02/2026 21:50:03;João Silva;Finalizado;08/02/2026 13:50:03;OLT-HUAWEI-1;Campinas;Mudança de Endereço
Horizon Telecom;Troca de Tecnologia;Valinhos;20265881654;28/01/2026 21:50:03;Maria Oliveira;Finalizado;29/01/2026 08:50:03;OLT-ZTE-4;Valinhos;Troca de Tecnologia
Conecta+;Suporte Wi-Fi;Americana;20264767478;06/01/2026 21:50:03;Ana Souza;Finalizado;07/01/2026 15:50:03;OLT-NOKIA-4;Americana;Suporte Wi-Fi
FiberTech;Reparo de Fibra;Hortolândia;20264265001;14/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;15/01/2026 07:50:03;OLT-ZTE-2;Hortolândia;Reparo de Fibra
Horizon Telecom;Mudança de Endereço;Americana;20269616130;12/01/2026 21:50:03;Carlos Santos;Finalizado;13/01/2026 11:50:03;OLT-NOKIA-4;Americana;Mudança de Endereço
FiberTech;Troca de Tecnologia;Paulínia;20264958174;04/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;05/01/2026 01:50:03;OLT-ZTE-1;Paulínia;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20269630547;04/02/2026 21:50:03;Maria Oliveira;Finalizado;05/02/2026 17:50:03;OLT-ZTE-2;Hortolândia;Suporte Wi-Fi
Horizon Telecom;Troca de Tecnologia;Paulínia;20267314472;18/01/2026 21:50:03;Carlos Santos;Finalizado;19/01/2026 03:50:03;OLT-NOKIA-6;Paulínia;Troca de Tecnologia
Horizon Telecom;Instalação Nova;Paulínia;20269769395;02/02/2026 21:50:03;Carlos Santos;Finalizado;03/02/2026 16:50:03;OLT-ZTE-8;Paulínia;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Sumaré;20262915140;11/01/2026 21:50:03;Ana Souza;Finalizado;12/01/2026 20:50:03;OLT-ZTE-7;Sumaré;Troca de Tecnologia
Horizon Telecom;Troca de Tecnologia;Americana;20261804490;24/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;25/01/2026 20:50:03;OLT-NOKIA-6;Americana;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Americana;20268935321;14/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;15/02/2026 13:50:03;OLT-NOKIA-10;Americana;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Sumaré;20267689897;15/02/2026 21:50:03;João Silva;Finalizado;16/02/2026 06:50:03;OLT-ZTE-4;Sumaré;Troca de Tecnologia
FiberTech;Troca de Tecnologia;Sumaré;20264727144;13/01/2026 21:50:03;Carlos Santos;Finalizado;14/01/2026 09:50:03;OLT-ZTE-2;Sumaré;Troca de Tecnologia
Conecta+;Instalação Nova;Hortolândia;20265523333;21/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;22/01/2026 05:50:03;OLT-NOKIA-8;Hortolândia;Instalação Nova
FiberTech;Troca de Tecnologia;Americana;20269846804;12/01/2026 21:50:03;João Silva;Finalizado;13/01/2026 18:50:03;OLT-HUAWEI-10;Americana;Troca de Tecnologia
Horizon Telecom;Suporte Wi-Fi;Paulínia;20268115081;06/02/2026 21:50:03;Maria Oliveira;Finalizado;07/02/2026 02:50:03;OLT-ZTE-6;Paulínia;Suporte Wi-Fi
FiberTech;Instalação Nova;Campinas;20268130657;07/02/2026 21:50:03;Maria Oliveira;Finalizado;08/02/2026 11:50:03;OLT-ZTE-2;Campinas;Instalação Nova
Conecta+;Instalação Nova;Americana;20269957512;17/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;18/01/2026 04:50:03;OLT-NOKIA-6;Americana;Instalação Nova
FiberTech;Troca de Tecnologia;Paulínia;20268822103;09/02/2026 21:50:03;Ana Souza;Finalizado;10/02/2026 06:50:03;OLT-HUAWEI-3;Paulínia;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Hortolândia;20265213455;11/02/2026 21:50:03;João Silva;Finalizado;12/02/2026 14:50:03;OLT-NOKIA-3;Hortolândia;Troca de Tecnologia
FiberTech;Reparo de Fibra;Americana;20267678518;11/01/2026 21:50:03;João Silva;Finalizado;12/01/2026 07:50:03;OLT-NOKIA-10;Americana;Reparo de Fibra
Horizon Telecom;Instalação Nova;Americana;20261199155;10/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;11/01/2026 05:50:03;OLT-HUAWEI-8;Americana;Instalação Nova
Conecta+;Suporte Wi-Fi;Campinas;20268163420;18/01/2026 21:50:03;Ana Souza;Finalizado;19/01/2026 19:50:03;OLT-NOKIA-7;Campinas;Suporte Wi-Fi
Conecta+;Reparo de Fibra;Sumaré;20261233742;18/01/2026 21:50:03;Kevyn Ferrezin;Finalizado;19/01/2026 09:50:03;OLT-NOKIA-7;Sumaré;Reparo de Fibra
Conecta+;Mudança de Endereço;Americana;20262628447;15/02/2026 21:50:03;Carlos Santos;Finalizado;16/02/2026 05:50:03;OLT-ZTE-7;Americana;Mudança de Endereço
FiberTech;Suporte Wi-Fi;Sumaré;20265043980;12/02/2026 21:50:03;Carlos Santos;Finalizado;13/02/2026 10:50:03;OLT-HUAWEI-5;Sumaré;Suporte Wi-Fi
Horizon Telecom;Instalação Nova;Campinas;20268157404;05/01/2026 21:50:03;Maria Oliveira;Finalizado;06/01/2026 04:50:03;OLT-HUAWEI-3;Campinas;Instalação Nova
Horizon Telecom;Instalação Nova;Valinhos;20266982621;05/01/2026 21:50:03;Maria Oliveira;Finalizado;06/01/2026 12:50:03;OLT-ZTE-2;Valinhos;Instalação Nova
Conecta+;Suporte Wi-Fi;Campinas;20269799558;05/01/2026 21:50:03;João Silva;Finalizado;06/01/2026 05:50:03;OLT-ZTE-4;Campinas;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Campinas;20264910829;12/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;13/02/2026 11:50:03;OLT-ZTE-7;Campinas;Troca de Tecnologia
Conecta+;Mudança de Endereço;Valinhos;20266729310;06/01/2026 21:50:03;Maria Oliveira;Finalizado;07/01/2026 20:50:03;OLT-ZTE-1;Valinhos;Mudança de Endereço
Horizon Telecom;Reparo de Fibra;Hortolândia;20266304725;06/02/2026 21:50:03;Ana Souza;Finalizado;07/02/2026 05:50:03;OLT-HUAWEI-4;Hortolândia;Reparo de Fibra
Horizon Telecom;Suporte Wi-Fi;Americana;20264917556;18/01/2026 21:50:03;Ana Souza;Finalizado;19/01/2026 00:50:03;OLT-ZTE-4;Americana;Suporte Wi-Fi
Conecta+;Troca de Tecnologia;Americana;20268544275;06/02/2026 21:50:03;Carlos Santos;Finalizado;07/02/2026 16:50:03;OLT-NOKIA-7;Americana;Troca de Tecnologia
Conecta+;Instalação Nova;Valinhos;20265412241;01/02/2026 21:50:03;João Silva;Finalizado;02/02/2026 08:50:03;OLT-HUAWEI-8;Valinhos;Instalação Nova
Horizon Telecom;Troca de Tecnologia;Paulínia;20268097976;21/01/2026 21:50:03;Maria Oliveira;Finalizado;22/01/2026 20:50:03;OLT-ZTE-8;Paulínia;Troca de Tecnologia
Conecta+;Troca de Tecnologia;Americana;20262546025;11/02/2026 21:50:03;Kevyn Ferrezin;Finalizado;12/02/2026 12:50:03;OLT-ZTE-6;Americana;Troca de Tecnologia
